Date,Open,High,Low,Close,Adj Close,Rendimiento,IPC,Rendimiento,Correlación,Volume
2019-05-06,1917.97998,1959,1910.5,1950.550049,1950.550049,-0.006068868785446,43193.359375,-0.00500749157024,0.051853192909568,5417800
2019-05-07,1939.98999,1949.099976,1903.380005,1921,1921,-0.015149597937848,43382.351563,0.004375491759258,0.043656908000107,5902100
2019-05-08,1918.869995,1935.369995,1910,1917.77002,1917.77002,-0.001681405517959,43142.460938,-0.005529682379058,0.045574336786119,4078600
2019-05-09,1900,1909.400024,1876,1899.869995,1899.869995,-0.009333770375657,43431.53125,0.006700366778229,0.037624178646346,5308300
2019-05-10,1898,1903.790039,1856,1889.97998,1889.97998,-0.005205627240826,43338.820313,-0.002134645828312,0.039054939201141,5718000
2019-05-13,1836.560059,1846.540039,1818,1822.680054,1822.680054,-0.035608803644576,43442.488281,0.002392034837388,0.029202827692997,5783400
2019-05-14,1839.5,1852.439941,1815.75,1840.119995,1840.119995,0.009568295303241,43445.621094,7.21140322289958E-05,0.029215085348368,4629100
2019-05-15,1827.949951,1874.430054,1823,1871.150024,1871.150024,0.016863046477575,43519.21875,0.001694017812308,0.031507632037588,4692600
2019-05-16,1885.939941,1917.51001,1882.290039,1907.569946,1907.569946,0.019463924074962,43190.101563,-0.007562571122672,0.018546860780231,4707800
2019-05-17,1893.050049,1910.530029,1867.329956,1869,1869,-0.020219413752496,42942.230469,-0.005739071801867,0.029826844240622,4736600
2019-05-20,1852.689941,1867.780029,1835.540039,1858.969971,1858.969971,-0.005366521669342,42812.570313,-0.00301940897303,0.031631035802332,3798200
2019-05-21,1874.790039,1879,1846,1857.52002,1857.52002,-0.000779975482455,42617.601563,-0.004554007119278,0.032509074861371,4005100
2019-05-22,1851.780029,1871.48999,1851,1859.680054,1859.680054,0.001162859068405,42491.429688,-0.00296055785339,0.032578515806345,2936600
2019-05-23,1836.589966,1844,1804.199951,1815.47998,1815.47998,-0.023767568999264,42207.710938,-0.006677081757033,0.04668308490142,4424300
2019-05-24,1835.890015,1841.76001,1817.849976,1823.280029,1823.280029,0.004296411464697,42854.75,0.01532987806305,0.049744007175116,3369700
2019-05-28,1832.75,1849.27002,1827.349976,1836.430054,1836.430054,0.007212290372759,43345.820313,0.011458947094546,0.05503516197778,3200000
2019-05-29,1823.119995,1830,1807.530029,1819.189941,1819.189941,-0.009387840806922,42749.160156,-0.013765113976192,0.066535112978555,4279000
2019-05-30,1825.48999,1829.469971,1807.829956,1816.319946,1816.319946,-0.001577622509512,43108.421875,0.008403948000124,0.064048591727545,3146900
2019-05-31,1790.01001,1795.589966,1772.699951,1775.069946,1775.069946,-0.022710756489154,43241.820313,0.003094486696516,0.05693606778438,4618800
2019-06-03,1760.01001,1766.290039,1672,1692.689941,1692.689941,-0.046409441602928,43420.378906,0.004129303338933,0.038693403445171,9098700
2019-06-04,1699.23999,1730.819946,1680.890015,1729.560059,1729.560059,0.021781967923918,43147.828125,-0.006277024472542,0.027706991019137,5679100
2019-06-05,1749.599976,1752,1715.25,1738.5,1738.5,0.005168910413651,43291.328125,0.003325775739726,0.028857581158147,4239800
2019-06-06,1737.709961,1760,1726.130005,1754.359985,1754.359985,0.009122798389416,43609.171875,0.007341972717544,0.033515851093869,3689300
2019-06-07,1763.699951,1806.25,1759.48999,1804.030029,1804.030029,0.028312344344767,43713.660156,0.002396016170623,0.038056551573058,4808200
2019-06-10,1822,1884.869995,1818,1860.630005,1860.630005,0.031374187286325,43800.160156,0.00197878648668,0.041861703469834,5371000
2019-06-11,1883.25,1893.699951,1858,1863.699951,1863.699951,0.00164994974377,43483.199219,-0.007236524612492,0.041526758979988,4042700
2019-06-12,1853.97998,1865,1844.380005,1855.319946,1855.319946,-0.004496434630212,43130.648438,-0.008107747068573,0.044873507428545,2678300
2019-06-13,1866.719971,1883.089966,1862.219971,1870.300049,1870.300049,0.008074134616133,42964.710938,-0.003847322171345,0.042868587236706,2795800
2019-06-14,1864,1876,1859,1869.670044,1869.670044,-0.000336847021063,43161.050781,0.004569793179415,0.042180011884422,2851200
2019-06-17,1876.5,1895.689941,1875.449951,1886.030029,1886.030029,0.008750199027096,43375.671875,0.004972564154867,0.044821585586273,2634300
2019-06-18,1901.349976,1921.670044,1899.790039,1901.369995,1901.369995,0.008133468589646,43645.109375,0.006211719342964,0.047740984143468,3895700
2019-06-19,1907.839966,1919.579956,1892.469971,1908.790039,1908.790039,0.003902472438038,43526.730469,-0.002712306320117,0.047214842686882,2895300
2019-06-20,1933.329956,1935.199951,1905.800049,1918.189941,1918.189941,0.00492453429028,43743.71875,0.004985172988229,0.048360570740061,3217200
2019-06-21,1916.099976,1925.949951,1907.579956,1911.300049,1911.300049,-0.003591871614345,43792.171875,0.001107659028189,0.047936306516324,3933600
2019-06-24,1912.660034,1916.859985,1901.300049,1913.900024,1913.900024,0.001360317550015,43792.078125,-2.14079357076875E-06,0.047937170561629,2283000
2019-06-25,1911.839966,1916.390015,1872.420044,1878.27002,1878.27002,-0.018616439496946,43316.558594,-0.010858574229857,0.063236182738623,3012300
2019-06-26,1892.47998,1903.800049,1887.319946,1897.829956,1897.829956,0.010413804081269,43161.171875,-0.003587236014209,0.060725852323316,2441900
2019-06-27,1902,1911.23999,1898.040039,1904.280029,1904.280029,0.003398656965872,43438.238281,0.006419343914072,0.061447530331893,2141700
2019-06-28,1909.099976,1912.939941,1884,1893.630005,1893.630005,-0.005592677462249,43441.800781,8.20129945637838E-05,0.061358637752883,3037400
2019-07-01,1922.97998,1929.819946,1914.660034,1922.189941,1922.189941,0.01508210998167,43483.230469,0.000953682565068,0.062105182856424,3192100
2019-07-02,1919.380005,1934.790039,1906.630005,1934.310059,1934.310059,0.006305369589904,43461.480469,-0.000500192827566,0.061901212860077,2645900
2019-07-03,1935.890015,1941.589966,1930.5,1939,1939,0.002424606633346,43405.320313,-0.001292182304744,0.061807845100671,1690300
2019-07-05,1928.599976,1945.900024,1925.300049,1942.910034,1942.910034,0.002016520887055,43589.078125,0.004233531988127,0.061865202705969,2628400
2019-07-08,1934.119995,1956,1928.25,1952.319946,1952.319946,0.004843205210396,42818.660156,-0.017674564412459,0.056239916011397,2883400
2019-07-09,1947.800049,1990.01001,1943.47998,1988.300049,1988.300049,0.018429409110795,42805.609375,-0.000304791905035,0.055747795198403,4345700
2019-07-10,1996.51001,2024.939941,1995.400024,2017.410034,2017.410034,0.01464063988463,42882.019531,0.001785050069737,0.057297448564425,4931900
2019-07-11,2025.619995,2035.800049,1995.300049,2001.069946,2001.069946,-0.008099537389334,42647.308594,-0.005473411456994,0.06079526007316,4317800
2019-07-12,2008.27002,2017,2003.869995,2011,2011,0.004962372264822,43063.949219,0.009769447093752,0.062555687608198,2509300
2019-07-15,2021.400024,2022.900024,2001.550049,2020.98999,2020.98999,0.004967672799602,42984.96875,-0.001834027543511,0.062136084575335,2981300
2019-07-16,2010.579956,2026.319946,2001.219971,2009.900024,2009.900024,-0.005487392839586,42551.539063,-0.01008328491573,0.066612971159569,2618200
2019-07-17,2007.050049,2012,1992.030029,1992.030029,1992.030029,-0.00889098700762,41618.109375,-0.021936449504635,0.079596612524074,2558800
2019-07-18,1980.01001,1987.5,1951.550049,1977.900024,1977.900024,-0.007093269074409,41606.539063,-0.000278011475623,0.079478509379397,3486900
2019-07-19,1991.209961,1996,1962.22998,1964.52002,1964.52002,-0.00676475243321,41209.320313,-0.009547026956473,0.083987112064794,3185600
2019-07-22,1971.140015,1989,1958.26001,1985.630005,1985.630005,0.010745619685769,40935.339844,-0.006648507350255,0.079866993220131,2900000
2019-07-23,1995.98999,1997.790039,1973.130005,1994.48999,1994.48999,0.004462052334871,41167.738281,0.005677207954927,0.080803893323227,2703500
2019-07-24,1969.300049,2001.300049,1965.869995,2000.810059,2000.810059,0.003168764461936,40933.429688,-0.005691558554922,0.080107013835711,2631300
2019-07-25,2001,2001.199951,1972.719971,1973.819946,1973.819946,-0.013489592816966,40673.78125,-0.006343187951244,0.085421277331549,4136500
2019-07-26,1942,1950.900024,1924.51001,1943.050049,1943.050049,-0.01558900904936,41276.671875,0.014822586110063,0.067147076420022,4927100
2019-07-29,1930,1932.22998,1890.540039,1912.449951,1912.449951,-0.015748486775083,41159.269531,-0.002844278345782,0.069506969235994,4493200
2019-07-30,1891.119995,1909.890015,1883.47998,1898.530029,1898.530029,-0.00727858106442,40863.089844,-0.00719594128795,0.072884878023059,2910900
2019-07-31,1898.109985,1899.550049,1849.439941,1866.780029,1866.780029,-0.016723464741152,40346.800781,-0.012634606559881,0.085413789340751,4470700
2019-08-01,1871.719971,1897.920044,1844.01001,1855.319946,1855.319946,-0.006138957360787,39977.519531,-0.009152677358595,0.088791558111217,4713300
2019-08-02,1845.069946,1846.359985,1808.02002,1823.23999,1823.23999,-0.017290794544177,39496.359375,-0.012035768142816,0.100406244803899,4956200
2019-08-05,1770.219971,1788.670044,1748.780029,1765.130005,1765.130005,-0.03187182450951,39785.628906,0.007323954298003,0.082845259798966,6058200
2019-08-06,1792.22998,1793.77002,1753.400024,1787.829956,1787.829956,0.012860214791941,40432.359375,0.016255378808464,0.093297242829865,5070300
2019-08-07,1773.98999,1798.930054,1757,1793.400024,1793.400024,0.003115546856851,40439.421875,0.000174674446636,0.093377695587963,4526900
2019-08-08,1806,1834.26001,1798.109985,1832.890015,1832.890015,0.022019622210064,40421.28125,-0.000448587644405,0.092802142679053,3701200
2019-08-09,1828.949951,1831.089966,1802.219971,1807.579956,1807.579956,-0.013808825839449,39851.210938,-0.014103222222824,0.103027270432274,2879800
2019-08-12,1795.98999,1800.97998,1777,1784.920044,1784.920044,-0.012536049608641,39476.5,-0.009402749105491,0.109026697027912,2905500
2019-08-13,1783,1831.73999,1780,1824.339966,1824.339966,0.022084979174563,38650.089844,-0.020934230643547,0.081864855133562,3994000
2019-08-14,1793.01001,1795.650024,1757.219971,1762.959961,1762.959961,-0.033645047602931,38574.179688,-0.001964035693226,0.082788339289522,4893600
2019-08-15,1781.98999,1788,1761.959961,1776.119995,1776.119995,0.007464737878979,39339.550781,0.019841539060339,0.088360182821504,3759100
2019-08-16,1792.890015,1802.910034,1784.550049,1792.569946,1792.569946,0.009261734030532,39556.320313,0.00551021879245,0.090891816598916,3018000
2019-08-19,1818.079956,1826,1812.609985,1816.119995,1816.119995,0.013137590001746,39700.050781,0.003633565176505,0.093388314296717,2816300
2019-08-20,1814.5,1816.819946,1799.880005,1801.380005,1801.380005,-0.008116198291182,40076.039063,0.009470725467685,0.088095045340664,1929500
2019-08-21,1819.390015,1829.579956,1815,1823.540039,1823.540039,0.01230169866352,40144.238281,0.001701745471722,0.089248104124796,2031800
2019-08-22,1828,1829.410034,1800.099976,1804.660034,1804.660034,-0.010353490790558,39862.070313,-0.007028853456501,0.09272595851367,2653500
2019-08-23,1793.030029,1804.900024,1745.22998,1749.619995,1749.619995,-0.030498840758392,40081.71875,0.005510211468579,0.081656821121724,5270800
2019-08-26,1766.910034,1770,1743.51001,1768.869995,1768.869995,0.011002389121645,40648.96875,0.014152337217326,0.088431970010592,3080000
2019-08-27,1775.72998,1779.400024,1746.680054,1761.829956,1761.829956,-0.003979964056092,40941.960938,0.007207862757896,0.08637580040808,3019700
2019-08-28,1755,1767.859985,1744.050049,1764.25,1764.25,0.001373596805843,41831.300781,0.021721965011563,0.08520337208104,2419700
2019-08-29,1783,1798.550049,1777.25,1786.400024,1786.400024,0.012554923621936,42622.5,0.018914047716139,0.094711782495308,3015100
2019-08-30,1797.48999,1799.73999,1764.569946,1776.290039,1776.290039,-0.005659418307307,42108.230469,-0.012065681998944,0.097710303105082,3058700
2019-09-03,1770,1800.800049,1768,1789.839966,1789.839966,0.007628217634789,41826.550781,-0.00668942116215,0.095271795208669,3543000
2019-09-04,1805,1807.630005,1796.22998,1800.619995,1800.619995,0.006022901044104,42324.46875,0.011904351654696,0.097704424251569,2324100
2019-09-05,1821.949951,1842,1815.579956,1840.719971,1840.719971,0.022270093696255,42731.480469,0.009616463738839,0.106661556340516,3310800
2019-09-06,1838.219971,1840.650024,1826.400024,1833.51001,1833.51001,-0.003916924417397,42707.660156,-0.00055744179089,0.106737529220864,2496900
2019-09-09,1841,1850,1824.609985,1831.349976,1831.349976,-0.001178086832479,42662.46875,-0.001058156916931,0.106819862615794,2999500
2019-09-10,1822.75,1825.810059,1805.339966,1820.550049,1820.550049,-0.005897249101228,42588.101563,-0.001743152451767,0.107270572283822,2613900
2019-09-11,1812.140015,1833.420044,1809.079956,1822.98999,1822.98999,0.001340221874889,42749.171875,0.003782049588703,0.10730411044803,2432800
2019-09-12,1837.630005,1853.660034,1834.280029,1843.550049,1843.550049,0.011278207292844,42670.410156,-0.001842415081871,0.106263297334869,2823500
2019-09-13,1842.01001,1846.119995,1835.170044,1839.339966,1839.339966,-0.002283682508258,42841.460938,0.004008650991979,0.105571221711225,1971300
2019-09-16,1824.02002,1825.689941,1800.199951,1807.839966,1807.839966,-0.017125708451006,43448.941406,0.014179732779868,0.092337513428338,3675500
2019-09-17,1807.079956,1823.98999,1804.099976,1822.550049,1822.550049,0.008136828080279,43070.339844,-0.008713711997313,0.088966843833213,1982400
2019-09-18,1817.040039,1822.060059,1795.5,1817.459961,1817.459961,-0.002792838530164,43017.460938,-0.001227733660601,0.089144249834082,2505600
2019-09-19,1821.02002,1832.569946,1817.900024,1821.5,1821.5,0.002222903990566,43559.449219,0.012599262466494,0.089405111452378,2031500
2019-09-20,1821.709961,1830.630005,1780.920044,1794.160034,1794.160034,-0.015009588800439,43507.949219,-0.001182292267771,0.09000237541153,5341900
2019-09-23,1777,1792.699951,1767.319946,1785.300049,1785.300049,-0.004938235626756,43099.328125,-0.009391872090849,0.092038517853081,2922300
2019-09-24,1790.609985,1795.709961,1735.550049,1741.609985,1741.609985,-0.024472112698631,43014.078125,-0.00197798907103,0.093532544243848,4616000
2019-09-25,1747.359985,1773,1723,1768.329956,1768.329956,0.015342109444785,42984.75,-0.000681826189899,0.092844173260537,3493200
2019-09-26,1762.790039,1763.369995,1731.5,1739.839966,1739.839966,-0.016111240949876,42857.578125,-0.002958534712892,0.094690604386394,3536800
2019-09-27,1748,1749.119995,1713.819946,1725.449951,1725.449951,-0.008270884265915,43011.269531,0.003586096385375,0.093119131258207,3907200
2019-09-30,1726.98999,1737.459961,1709.219971,1735.910034,1735.910034,0.006062234951491,42937.160156,-0.001723022263888,0.09264452867211,2644700
2019-10-01,1746,1755.599976,1728.410034,1735.650024,1735.650024,-0.000149783107942,42222.898438,-0.016635047949257,0.092043084629879,3084500
2019-10-02,1727.73999,1728.890015,1705,1713.22998,1713.22998,-0.012917376020501,42443.308594,0.005220156932705,0.08856717365096,3301100
2019-10-03,1713,1725,1685.060059,1724.420044,1724.420044,0.006531559761755,43416.898438,0.022938594474645,0.092814398421174,3468200
2019-10-04,1726.02002,1740.579956,1719.22998,1739.650024,1739.650024,0.00883194326869,42952.289063,-0.010701118497985,0.088431115868711,2471900
2019-10-07,1731.630005,1747.829956,1723.699951,1732.660034,1732.660034,-0.004018043803965,42535.140625,-0.009711902371213,0.089951205947081,2154700
2019-10-08,1722.48999,1727,1705,1705.51001,1705.51001,-0.015669562099451,42501.921875,-0.000780971909623,0.09014764983053,2542000
2019-10-09,1719.609985,1729.949951,1714.359985,1721.98999,1721.98999,0.009662787027559,42929.761719,0.010066364651893,0.093730576133606,2043500
2019-10-10,1725.23999,1738.290039,1713.75,1720.26001,1720.26001,-0.001004639986322,43214.601563,0.006635020382001,0.093171008157048,2575200
2019-10-11,1742.920044,1745.449951,1729.859985,1731.920044,1731.920044,0.00677806490427,43299.53125,0.001965300706896,0.093647086001265,3255000
2019-10-14,1728.910034,1741.890015,1722,1736.430054,1736.430054,0.002604052084058,43244.628906,-0.001267966243861,0.093518124055696,1910200
2019-10-15,1742.140015,1776.449951,1740.619995,1767.380005,1767.380005,0.017823897328144,43538.488281,0.006795280302642,0.098017632101863,3111700
2019-10-16,1773.329956,1786.23999,1770.52002,1777.430054,1777.430054,0.005686410942507,43479.980469,-0.001343818178123,0.097679414839777,2763400
2019-10-17,1796.48999,1798.849976,1782.02002,1787.47998,1787.47998,0.005654189304037,43178.628906,-0.006930811829938,0.095973724307524,2647400
2019-10-18,1787.800049,1793.97998,1749.199951,1757.51001,1757.51001,-0.016766604569188,43405.429688,0.005252616577839,0.091703932474461,3362500
