Date,Nike,Adidas,Under Arm,North face,L.Vuitton
2019-03-06,-0.003628333587575,0.001387006760514,-0.020171457387796,0.001295866032611,0.003246697301633
2019-03-07,0.001527112825484,-0.006463556299221,-0.003602624806999,-0.009294144226683,-0.006796144602893
2019-03-08,-0.005395269192092,0.005576159948017,-0.012913222473491,0.010806277493246,-0.002769572188133
2019-03-11,0.012028188309749,-0.00277265525037,0.030350600190968,-0.003994345394345,-0.000816898155901
2019-03-12,-0.004544219353075,-0.025023124810329,0,0.003184770596868,0.001961972021096
2019-03-13,0.005852689061578,0.002851718353459,0.000507871990459,-0.001293336308256,0.007180322747733
2019-03-14,0.010939256714841,0.015639838240982,0.010152232987196,-0.001883760059965,0.006156789943651
2019-03-15,-0.000805983478612,-0.030331321360104,-0.005025175879397,0.015097825348084,0.01642518165823
2019-03-18,0.011751147474933,-0.00769974744746,0.002525303157844,0.0052288618652,0.009505635732289
2019-03-19,-0.001480336127273,0.024733259790092,-0.006045340050378,-0.018379401211023,-0.004551312230783
2019-03-20,-0.011403701809392,-0.001419754161458,-0.036999493157628,0.010833852054349,0.009932348692468
2019-03-21,0.01522674438963,-0.016113733073641,0.014736894736842,-0.024697161099905,-0.006556275844837
2019-03-22,-0.066128768081613,0.00963394922748,-0.045124530854537,0.00943624410432,-0.001257210067493
2019-03-25,0.001703084326209,-0.000954278178242,0.009234111895709,0.005916508975873,-0.01368780759442
2019-03-26,0.012753607888214,-0.009073541466726,0.000538213132401,0.00364652915318,0.013558900571192
2019-03-27,-0.003478002141825,0.005783157483423,0.006992953200646,0.021566015233154,0.016052638053228
2019-03-28,0.011433288186238,0.020124513444589,0.012286432280258,-0.002868215929569,0.000309822051211
2019-03-29,0.002023086211585,0.00751529649996,-0.004221635661128,0.004832453558405,0.003716433968772
2019-04-01,0.012112471781171,-0.000466167123045,-0.001589878029153,-0.006183246827084,0.011724786968318
2019-04-02,-0.010090232435252,0.009794779564155,0.010084978768578,0.007604299657216,0.016315947369047
2019-04-03,0.001185125569468,0.013856795920419,0.005780241419851,0.024013951395312,0.003750823722449
2019-04-04,0.009589107587876,-0.000911162512591,0.03291541446789,-0.004243647865019,-0.001494553232443
2019-04-05,0.001407202789196,0.013223839532573,-0.006575670207385,0.007401613356297,-0.001347403366619
2019-04-08,-0.007845434596068,0.003375440688379,-0.00712825901875,-0.012690605718206,0.007495091983294
2019-04-09,-0.005311128860204,0.020408121798287,-0.040512871794872,0.007441683875708,-0.012051729804081
2019-04-10,0.007119316755624,-0.014065923292881,0.032602941347031,-0.000559602970691,-0.014156742458267
2019-04-11,0.001413750022389,0.006464494962135,0.001035196687371,0.015789394946987,0.007485678478534
2019-04-12,0.014588174252094,0.001771951019391,0.018097259565667,0.005401734785443,0.046095370514162
2019-04-15,0.006841322194738,-0.000884442681586,0.004062925136469,0.023245860009309,-0.005942757636308
2019-04-16,0.011171348069976,-0.001770240664872,-0.013657056145675,0.023360308253943,0.00014587631402
2019-04-17,0.010592408421879,-0.000665130982174,0.008205128205128,0.00052375259592,0.009768100911431
2019-04-18,0.005296675212889,0.004214831911766,0.004069175991862,-0.007326258738086,0.013138913583892
2019-04-22,-0.020627571757728,0.013916437014443,-0.010131661600811,-0.002741157206778,0.004132864433728
2019-04-23,0.000801100919072,-0.00305008458697,0.02047082802094,0.001480212635103,-0.009083169481538
2019-04-24,0.010980248435465,0.011582125795272,0.01805406128114,-0.00760046173959,0.005299328904918
2019-04-25,-0.009390294471176,-0.004752561266583,-0.009852167973013,0.005424873796503,0.002594006133611
2019-04-26,0.008565608859458,-0.006294848044451,0.014925373134328,-0.000317469628436,-0.004024647842457
2019-04-29,-0.000566090751759,-0.002184334826242,0.007843088235294,-0.000846461138277,-0.003175087225878
2019-04-30,-0.00487200213944,0.00197029051593,0.007782101545822,-0.014829068229965,0.010713678456269
2019-05-01,-0.021974314174056,0.00065546751557,-0.050193004352944,0.009461414336767,0.005586528684245
2019-05-02,-0.007333995926439,-0.001965123510897,0.03607718495935,0.0157631638067,0.011538510049889
2019-05-03,0.005042659773793,0.09385250386361,-0.007356498644262,-0.015833264433827,-0.029995702349278
2019-05-06,-0.024854042890107,-0.003599982516765,-0.018774654150198,-0.002343867722604,-0.027148783425635
2019-05-07,-0.012325124750314,0.001806556887561,-0.017623413009899,0.000854323356824,0.0135801627495
2019-05-08,0.002786618513853,0.023041458286372,0.014864120963608,0.003414388344354,-0.022821018238817
2019-05-09,0.002537058409505,-0.013709324362348,-0.009595859070498,-0.012015985122521,0.005122801712786
2019-05-10,0.011689564156057,0.017307291922187,-0.019377918440698,-0.030029105309365,-0.029380822114836
2019-05-13,-0.016914694223157,-0.000593480232759,-0.036401404056162,0.002552058207196,0.032586761106523
2019-05-14,0.013813031059972,-0.021773545065238,0.032379814766335,0.003873951437625,0.008525275244373
2019-05-15,0.004063699553807,0.015783047555049,-0.009409200700951,0.006615185850283,0.012012602838879
2019-05-16,0.00321374564277,0.00079682408454,0.021635882763278,-0.005476411005591,-0.001025933722441
2019-05-17,0.00344105552594,0.016918770304113,0.06921487245791,-0.002092749032708,-0.031685413806002
2019-05-20,-0.020338150658677,-0.018203114378156,0.00772946822563,0.016444382717991,0.015452222304981
2019-05-21,0.009535196610646,0.004784691720863,0.01438154293473,-0.019218438736277,0.003431289221184
2019-05-22,-0.005260638678653,0.043849123219369,0.009924432892249,-0.011362969865822,-0.006839114553697
2019-05-23,-0.006730744165553,-0.004561815123788,-0.024333223007336,-0.000594482993532,0.007485071301982
2019-05-24,-0.005808257660032,-0.006874195942343,0.002877697841727,-0.015349840782375,0.006389290371272
2019-05-28,-0.011684753541093,0.00557592621465,0.002391152558584,-0.006283917401539,0.011663888964584
2019-05-29,-0.028694411761696,0.002294487543551,-0.030534304891904,0.006080293824895,-0.012842974624674
2019-05-30,0.004944667167629,-0.003624680364301,0.005905561023622,-0.010274352763651,0.010201043765324
2019-05-31,-0.024038373030381,-0.009955980650847,-0.010274021023776,0.013190098686379,-0.008927317489867
2019-06-03,0.010630138914813,-0.007155205555961,0.02422140385566,0.025795436402616,0.005611492950714
2019-06-04,0.046947069579734,0.006232858198841,0.047297396105087,0.007520670733392,0.004698858086179
2019-06-05,0.013477168768871,-0.00367782390156,0.041474606383659,-0.014928783210499,0.021631103946886
2019-06-06,-0.003263998814406,-0.000777162768455,-0.003097300884956,0.009052878576736,0.002432137209068
2019-06-07,0.01164351245402,0.009721903731631,0.015978605593493,0.011568981763274,0.019123547587447
2019-06-10,-0.009950945334991,0.024263584742965,-0.008737352937412,-0.002450715240774,0.003221008294894
2019-06-11,0.00823456054222,-0.024252775498699,0.018069589331442,-0.008306212087927,0.003908354777723
2019-06-12,-0.00756678834817,-0.009248560405276,-0.007792207792208,0.02430129514928,-0.007786370216635
2019-06-13,0.011860194676936,0.007584582132358,0.024869109947644,0.004952170170075,-0.004344178004903
2019-06-14,-0.002033416189548,0.005018403656353,0.015325670498085,-0.000916910691774,-0.003518668381862
2019-06-17,-0.015939474305337,0.008642150501939,-0.013836477987422,0.012847189807123,0.01214687232177
2019-06-18,0.026671611144592,0.026846865741293,0.020408163265306,0.000566230854678,0.029305074447884
2019-06-19,-0.008896907773096,-0.00852946239875,-0.010416666666667,0.002942745990615,-0.007592220042886
2019-06-20,0.020227426714022,0.014774551311875,-0.010947368421053,-0.002708470548177,0.010929038814692
2019-06-21,0.005983060276956,-0.012532193569442,-0.016602809706258,-0.005884432007402,-0.00459459892129
2019-06-24,-0.014577233269599,-0.010451687355714,-0.028138484848485,-0.027774574355238,0.008009713378846
2019-06-25,-0.022248526138723,-0.00678998320619,-0.026280622437389,0.003395337421058,0.001212277238542
2019-06-26,-0.000847245229643,0.031143255884933,0.009606541189088,0.011668737838354,-0.011030416314207
2019-06-27,0.01344646922663,-0.016942914003915,0.00362483008609,0.007497025229793,0.00204015051363
2019-06-28,0.003466293168302,0.011240202463801,0.002257381489842,0.011219233441358,0.016153046643058
2019-07-01,0.017391353429668,0.015190788824786,-0.005855900637122,-0.018227164432796,0.000801573491349
2019-07-02,-0.005268755698083,-0.003284602770078,0.011780697779792,0.014068419675802,0.007741472917544
2019-07-03,0.014594986119137,0.021603758773987,0.016569682042096,-0.001478369466183,0.006622639171421
2019-07-05,0.007192789669214,-0.007168447152673,-0.002202687127635,0.006263653548816,0.003552589770702
2019-07-08,0.019119942417843,-0.007942343551005,0.021192008830022,-0.018107875181744,-0.001442255215042
2019-07-09,-0.004972745750211,0.016375542186547,0.003458711779451,0.000922098684673,0.005777271654429
2019-07-10,-0.006815115721431,0.007876943879518,-0.008186083937358,0.011860885168905,0
2019-07-11,0.009720875855781,-0.006394294487933,0.008688053866203,0.011494205362711,-0.00522184468809
2019-07-12,0.009400760946524,-0.005899312324951,0.03273044929933,-0.00495038669076,0.005511831384557
2019-07-15,0.004039551047809,-0.007013054916916,0.013344412010008,-0.001470011470963,0.002349228382684
2019-07-16,-0.009834696130387,0.010141279166665,-0.001646049450455,-0.021175466819356,-0.010286561034176
2019-07-17,-0.012415331972487,0.004840454797025,-0.017724649629019,0.008329659553637,0.013813983518325
2019-07-18,-0.000685537489003,0.002854521736964,0.003357112882921,0.002065152500106,-0.006747966033949
2019-07-19,-0.010178501220414,0.002668544276716,0.001672982015893,-0.005724821194413,0.000392030362706
2019-07-22,-0.006701358738209,-0.001064487754203,-0.014196241578445,0.016467071085916,-0.00143668831852
2019-07-23,0.00849135821493,0.007637593375524,0.023295170550819,0.012008719360921,0.006539485188602
2019-07-24,0,-0.000176222121514,0.002897350993378,0.000111788526578,-0.003898165512137
2019-07-25,0.006689858561033,-0.006523307242314,-0.003714444903013,-0.008170970411863,-0.007826762959071
2019-07-26,0.002978806082024,-0.00088726612117,0.001242792097879,-0.003159941198804,-0.010912590162443
2019-07-29,0.000913949741917,0.02451154498013,0.009102151427389,-0.001924566766291,0.025123179846529
2019-07-30,-0.004793477635832,-0.002253789503218,-0.136941375028347,-0.008734194259836,-0.01776467586062
2019-07-31,-0.013417416056053,-0.022241507153789,-0.033729170248417,-0.046000577274586,-0.011221052005405
2019-08-01,-0.033825401066014,0.00693079654078,-0.059980285152409,-0.007076892584914,0.002136214295429
2019-08-02,-0.023820879919117,0.053653333747155,0.003661087674629,-0.028026061146633,0.010125175334038
2019-08-05,-0.026743967364115,-0.055946433287575,-0.041167324587425,0.014665490713752,-0.054603056354134
2019-08-06,0.029504831994788,-0.037970049502003,0.030978206521739,0.001102539976327,-0.042271170216614
2019-08-07,-0.000246193315284,0.001475378232478,-0.006852873318549,0.023491926467612,0.020976003435891
2019-08-08,0.021161725612109,0.011970523953146,-0.002123195329087,-0.010878554569396,0.020545050388354
2019-08-09,-0.012289145904574,-0.045859819797324,-0.034574416732682,-0.009789751182166,0.029637871757737
2019-08-12,-0.004025616921756,-0.007057124605878,-0.024793333333333,0.010374716415522,-0.010590595308054
2019-08-13,0.020453370082948,0.002305065566945,0.007344575856239,-0.040831202488446,-0.021408092309356
2019-08-14,-0.027484458746512,0.007282524870013,-0.048794223219293,-0.024181314211375,0.008414050232307
2019-08-15,-0.018758518231324,-0.003424706180684,-0.027122584146379,0.016778414595829,-0.03170620299398
2019-08-16,0.009684335609404,-0.021954945847914,0.017575818181818,0.0153592966107,-0.007037357984068
2019-08-19,0.010587758821765,0.004879958970997,0.003573495915813,-0.001125086914752,0.007954845883755
2019-08-20,-0.007395386211496,0.004467754694175,-0.006528189910979,0.013892371862192,0.024106850353041
2019-08-21,0.027443166389006,0.010636202668365,0.010752688172043,0,-0.003222548928501
2019-08-22,0.006888889282156,0.015882288325897,0.013002304964539,-0.032835435658812,0.03767209039116
2019-08-23,-0.034449368939058,-0.012243352620914,-0.057759571631247,0.017102803781891,-0.021674411233774
2019-08-26,0.02250106408757,-0.004195326132895,0.00990705882353,-0.001631419330233,-0.015508052399451
2019-08-27,-0.002674659213897,0.00095744249878,-0.011649173001176,0.020738996391081,-0.005344641946772
2019-08-28,0.017676500505923,0.000956643821936,0.023573137495463,0.025735755270472,0.017675347357942
2019-08-29,0.022759754129879,0.01261461161997,0.027878727272727,-0.016206448268942,-0.011115734479852
2019-08-30,-0.007750068084233,0.005284968916251,-0.002358431742832,-0.012202605135678,0.01545607222765
2019-09-03,0.002011844143214,0.002440948465117,-0.002364125295508,0.014329921519704,0.002905648597021
2019-09-04,0.019841639321786,0.011050731633747,0.021327074723168,0.053586707111156,0.00137964489475
2019-09-05,0.023972249289349,0.002408273056873,0.038863109048724,0.012715278284903,-0.019977960331252
2019-09-06,0.003053677483619,0.005729091529847,-0.007258458961474,0.028102699829683,0.036131094210124
2019-09-09,-0.000225441084734,0.011944131510536,0.030371145648417,0.002119924516449,0.021438218743406
2019-09-10,-0.020751215910904,0.013437400653782,0.01528384279476,0.011133382632547,0.009298569879621
2019-09-11,-0.000921373248769,-0.006808799266889,0.029032204301075,-0.005175169018665,-0.002500603154968
2019-09-12,0.010605160693326,-0.036261941526439,0.004702246849647,-0.000553299689959,-0.015305386021549
2019-09-13,-0.00399216141879,0.015911686459299,-0.008320332813313,-0.020819606471635,0.013399425322311
2019-09-16,-0.00057263116873,0.013451272404111,-0.002621919244887,-0.005654826381337,0.004098994662517
2019-09-17,0.003666702201817,-0.009090919144158,0,-0.003753294530838,0.006057400733875
2019-09-18,0.005594362403185,-0.015412938983175,-0.006834963196635,-0.006050905795039,-0.039005341928308
2019-09-19,-0.004314265908205,0.008199889617229,-0.02488083773853,-0.01596612866947,0.00027243350167
2019-09-20,-0.011630488319506,0.01182998759178,-0.023887079261672,0.022528515513081,-0.006808404127504
2019-09-23,0.011652013942297,0.001826731621648,0.00055617352614,-0.013242312706965,0.007129211693858
2019-09-24,-0.005815993877334,0.005105831027801,-0.0183435241801,0.006710108556023,0.007487040989888
2019-09-25,0.041638020733963,-0.009978307436466,0.010758776896942,0.012066076374635,-0.009728304305991
2019-09-26,0.014976296682003,0.010995085110816,0.006722633053221,0.008175320108842,0.009823873941154
2019-09-27,0.001518956035213,-0.021750908664633,-0.010016583751619,0.002252516381985,-0.023915587991527
2019-09-30,0.017441155436376,0.031684180044197,0.019111747098834,0.000224835259593,-0.000830642012405
2019-10-01,-0.017461593362565,0.015086300551322,-0.006618808969598,-0.025839939931082,-0.002078028509728
2019-10-02,-0.008560832782113,0.010438648604931,-0.027207107162688,0.005304958105457,0.012494652047665
2019-10-03,0.007979028965926,-0.002626490533842,-0.001141552511416,0.01743736079669,-0.020704696936445
2019-10-04,0.00921701274685,-0.051966237017394,0.005142857142857,-0.004397284967442,-0.036684398884029
2019-10-07,0.001074419159101,0.00185187812743,-0.006822114837976,-0.015062339250708,0.008139565979307
2019-10-08,-0.015240923968463,0.007208910419371,-0.006868861297588,0.017017271188125,0.008073755744418
2019-10-09,0.008392351650567,-0.006790268975798,0.023054755043228,0.001922186141024,0.012013682888366
2019-10-10,0.005188043174501,0.024020672779802,0.005633802816901,0.025614789544696,-0.007772722340598
2019-10-11,0.009462363358679,0.00252608917354,0.02296918767507,0.000550183810345,0.01694916975032
2019-10-14,0.01065197702837,0.00341982659362,-0.001642935377875,0.006377716004531,0.055602199610705
2019-10-15,-0.000948481282428,0.006995556129667,0.0126165112452,-0.001748198757692,0.003582370524752
2019-10-16,0.000949381753251,0.019593803616322,-0.005417010044258,0.001970251685707,0.002776278073227
2019-10-17,0.007166928953685,-0.017120909062413,0.005446513864569,0.010159512706629,0.003296082078919
2019-10-18,0.005650869343941,0.000710994806728,-0.03521126951307,0.010273529229782,-0.006307501887149
2019-10-21,0.001248780493159,-0.007282348549386,0.020213420562236,-0.002782955197632,-0.008860046295082
2019-10-22,-0.006443639339857,0.005546516082044,0.068794716565768,-0.017926246143594,0.000800442190253
2019-10-23,-0.034309566808116,-0.005338037936071,-0.021112255406797,-0.007323141652527,-0.001199825923774
2019-10-24,-0.008882240980248,-0.021288137059635,0,-0.073441971404874,0.005472469437067
2019-10-25,-0.006338731809376,-0.000548297703378,0.00263014203051,-0.00831848611533,-0.004380844892551
2019-10-28,-0.000769880502423,0.005486541151321,-0.00104921306659,-0.027201997801737,0.005466804281514
2019-10-29,-0.017281357469766,0.021826075274136,-0.016806826848381,0.014165992110844,0.018299920221192
2019-10-30,0.010192737500581,-0.006586005520723,-0.005341773789625,-0.0004858317409,-0.004818253830669
2019-10-31,-0.007096145714006,-0.006987926322282,-0.006444736495986,0.007291434810614,-0.0048417472041
2019-11-01,-0.004131716831652,-0.001082653313377,0.022162162162162,0.023042514315854,0.011045406350304
2019-11-04,0.00762509894008,0.009573772601861,-0.183500793231095,0.016509363424683,-0.005072290341823
2019-11-05,0.000222505761374,0.024154525032609,0.056347085492228,-0.001044138433561,0.017647110798617
2019-11-06,-0.004450411667649,-0.014500383878892,0.012262477759809,0.003484083245892,0.021194689123183
2019-11-07,0.010281600375439,-0.0297819174207,-0.026044821320412,0.007638029079606,0.006918132949307
2019-11-08,-0.006526629999853,0.001644403700947,-0.012437810945274,-0.007695070127939,-0.001748911843208
2019-11-11,0.002672380580079,-0.004560384661874,0.005037783375315,-0.019444376695515,0.011137509922979
2019-11-12,-0.006107744468839,-0.008979244516714,-0.023809523809524,0.012275719725661,-0.002475090770135
2019-11-13,0.019999923621724,-0.002403936822018,0.005776636713736,0.000932704495109,0.000620288086631
2019-11-14,-0.000218942631631,-0.002595032367368,-0.007019783024888,0.012115553635106,0.000371975027921
2019-11-15,0.019393073063656,-0.009663530485861,0.026349614395887,0.004143601580968,-0.003842269904825
2019-11-18,0.012252723619908,-0.002064263893027,-0.015654351909831,-0.010430757574717,0.004728025289131
2019-11-19,-0.006052205804935,0.015043337521911,-0.006997455470738,-0.009614411552818,0.004334341417939
2019-11-20,-0.005982261920094,0.007224940164284,-0.011531069827034,-0.008187057642694,-0.008014654708675
2019-11-21,-0.009564803902146,0.003310579736626,-0.012313674659754,0.020165185856501,-0.010068485991999
2019-11-22,0.012803802839009,-0.001099811737131,0.02755905511811,0.000462369187931,0
2019-11-25,-0.004713947755707,0.002385736368485,0.000638569604087,0.012709276290332,-0.009291814044594
2019-11-26,0.00462857463952,0.005858623140008,0.051052903637524,0.015972740570198,0.004436133308758
2019-11-27,0.008678916630565,0.011831081665789,0.061930847718934,-0.005727202293531,0.020189176440324
2019-11-29,-0.004313373541583,0.014930778580246,-0.010863407661521,-0.006211866509925,0.007668538165384
2019-12-02,0.000748824199069,-0.00017730250218,-0.024855377159271,-0.022729937321312,0.003191271533821
2019-12-03,-0.011757125692741,0.007622812394563,-0.014226555173292,0.023840054535724,-0.004649350855341
2019-12-04,0.013627532456848,0.003518695092216,0.022850332101644,0.013062272643533,0.001352191767438
2019-12-05,0.022087023170276,-0.023667649603711,0.011169958847737,0.013790696572525,-0.026393513172841
2019-12-06,0.012631853407049,0.009876067517185,0.013953487560844,0.010117807750546,-0.014752072372315
2019-12-09,-0.003814478685601,-0.016358463765602,0.014334861563368,-0.006384064609146,0.013565376259431
2019-12-10,0.003932514571031,0.009219042760761,0,0.015398171006568,0.000505097487093
2019-12-11,0.001752390980364,-0.012538006628635,-0.01017529620264,0.018546809064982,0.018654771350851
2019-12-12,0.005556739100669,-0.007255565917752,0,-0.002249248714193,-0.005232371553009
2019-12-13,0.000511619247538,0.014982619551367,0.015419817247287,0.009554478557229,-0.006136438061021
2019-12-16,0.010637207081619,0.003420331818569,0.045556746594109,0.010421017879836,0.007056441689885
2019-12-17,0.008501171955182,0.007355625419061,0.005379289940828,0.015575681996811,-0.003503499900474
2019-12-18,0.009232351311377,0.015137950427825,0.018191545308104,0.004145070609244,0.014063262505529
2019-12-19,0.005767025077817,-0.000526269571765,-0.001051024642615,0.003508902930196,0.014611243784813
2019-12-20,-0.011764568577048,0.018606211280357,0.015255076275644,0.011415042774088,-0.017207748978155
2019-12-23,0.000800340100521,-0.00206792540847,0.003627046820054,0.005592224206012,-0.00447034221496
2019-12-24,0.000999438017719,0.002590316098569,0.001548735077505,0.005055626240748,0.003492494872663
2019-12-26,0.005692055318103,0.011539781579242,0.007731907216495,0.005633765695061,0.020509642092056
2019-12-27,0.008539428892577,-0.000851417876012,-0.015345218176226,-0.004001593613969,0.008038902923939
2019-12-30,-0.007580991498296,-0.009543202682881,-0.013506493506494,0.001004358011452,0.000725132733945
2019-12-31,0.00505942715175,0.002236727094572,0.010005265929437,0.005719585911985,0
2020-01-02,0.008785040945125,-0.003090064051125,0.003128258602711,-0.006285630370039,0.008452013450318
2020-01-03,-0.002739735139041,-0.014981961613534,0.001559251559252,-0.003915645155535,-0.0071839187622
2020-01-06,-0.000883010542093,0.029020941256669,-0.046704670472237,-0.004938938952823,-0.000964750999391
2020-01-07,-0.000491049051281,0.000679584862325,0.011975992815678,-0.017017872060421,0.011950677793974
2020-01-08,-0.002259750511275,0.052461828432909,-0.023130715438408,-0.012984442258031,-0.000119199376342
2020-01-09,-0.000689390109303,-0.003871643852819,-0.020925055066079,-0.00751707184077,-0.009425010121981
2020-01-10,-0.00571539065686,0.008097175573208,-0.000562485907622,0.009152066780664,0.002047445004522
2020-01-13,0.012487708622572,0.007228966115653,0.015194203714125,0.006254436240089,0.006730760064458
2020-01-14,0.007439219189193,0.002232883284895,0.039911250559243,-0.008494711890576,0.013610415302836
2020-01-15,-0.001263092089221,0.002386996468065,0.007462686567164,-0.00606006428559,-0.002002496051006
2020-01-16,0.005642619858311,-0.008572807172116,0.006349206349206,-0.009040117106496,0.007317418404084
2020-01-17,0.011221703402605,-0.006725371180403,-0.034174500525763,0.003818744591428,0.009959036921731
2020-01-21,0.000478433093008,0.004030312438646,-0.015242296393996,-0.000633994361746,0.001044037357918
2020-01-22,-0.000860628459196,0.008991673245036,0.01216135986733,-0.096859492854592,0.001043094151609
2020-01-23,-0.014068420123191,-0.004455820497881,0.025669143946977,-0.010303215492915,0.016554691486604
2020-01-24,-0.009609669887617,0.001118889540205,-0.009052182691577,-0.023896860633283,-0.021182048363521
2020-01-27,-0.017543889218856,-0.038479939882468,-0.008597527748655,0.013574110925339,-0.011169255254278
2020-01-28,0.001695994918999,0.002324842119064,0.012466069785037,0.005141576291941,-0.003529869527146
2020-01-29,-0.005676829349503,-0.015738961095246,0,0.005948334547806,-0.02715796597524
2020-01-30,-0.016526403161746,-0.014643936757347,-0.006959368308351,-0.018803267314217,0.010559552975268
2020-01-31,-0.019248344549957,0.004612132566952,-0.031805931633743,-0.00072309126815,-0.036752387022757
2020-02-03,0.030841075010509,-0.029076607007164,0.001113641487397,0.012543656569702,0.027431513047162
2020-02-04,0.021255212994028,0.02907176306658,0.024471635150167,0.007742660961032,-0.010679538826696
2020-02-05,-0.008285675231334,-0.01004082395711,0.004343105320304,-0.006146540649621,-0.021344490977291
2020-02-06,-0.002685633328657,-0.004469717999581,-0.005405405405405,-0.013320657804789,-0.009024814137864
2020-02-07,-0.008277563213184,-0.001553995814096,-0.023369619565217,0.004459909664147,0.003668001292207
2020-02-10,0.005832641083365,-0.012106592368283,0.010016750696536,-0.004440107187193,0.034908620136102
2020-02-11,0,0.004201626023325,-0.166942148760331,0.011692453742792,0.010716181346057
2020-02-12,0.029794014033547,0.011157646375506,0.021825396825397,0.00142964088541,0.007349319511669
2020-02-13,0.003592355033685,-0.009482728041914,-0.020711974110032,-0.004640074648666,-0.009807450937366
2020-02-14,0.001644572298321,0.006440417461076,0.021150033046927,-0.011833634670943,-0.000966265861082
2020-02-18,-0.014873503363311,0.005361376586297,-0.029126213592233,0.008830334313908,-0.002901755768977
2020-02-19,0.004509752992424,-0.016170548718546,-0.002666666666667,0.007074259691116,0.029950382464417
2020-02-20,0.000683119225596,0.01696085436104,-0.001336898395722,-0.00321457294058,-0.007417118187565
2020-02-21,-0.022237360495376,-0.00687756505011,-0.024765729585007,-0.022575195184791,-0.015656513348486
2020-02-24,-0.043291751527752,-0.009868286275702,-0.029512697323267,-0.056091877202493,-0.00132546031069
