Date,Open,High,Low,Close,Adj Close,Rendimiento,IPC ,Rendimiento,Correlacion,Volume
2019-01-08,251.5,262.5,250.100006,258.549988,246.703079,0,43542.871094,0,0,742574
2019-01-09,261.75,266.200012,261.350006,261.549988,249.565613,0.011603154738089,43648.070313,0.00241599178825143,0,646844
2019-01-10,259.5,261.100006,257.649994,259.149994,247.275589,-0.009176039809619,43668.949219,0.000478346599294835,1,666326
2019-01-11,261,262.200012,256.700012,258.299988,246.464523,-0.003280008363462,43556.109375,-0.00258398349440719,0.596519030797248,525969
2019-01-14,254.550003,254.550003,249.100006,251.699997,240.166977,-0.025551531406409,43397.980469,-0.00363046443470361,0.803877264663613,678686
2019-01-15,253.949997,254.699997,249.699997,250.800003,239.308197,-0.003575762208141,43603.621094,0.00473848374458099,0.62850881929634,600204
2019-01-16,252,252.699997,248.649994,248.949997,237.542953,-0.007376446031224,43819.53125,0.00495165655014161,0.510060908525041,615045
2019-01-17,248,248.699997,245.5,246.550003,235.252945,-0.009640395436189,43932.078125,0.002568418049885,0.479432100142039,784017
2019-01-18,247.699997,254.5,247.100006,253.399994,241.789047,0.027783295125168,44241.539063,0.00704407692983444,0.677231355360908,1129978
2019-01-21,254,257.850006,253.300003,257.25,245.462646,0.01519340534892,44028.960938,-0.00480494416564687,0.327938607719318,483650
2019-01-22,256,258.450012,255.199997,257.100006,245.319534,-0.000583029647615,43768.078125,-0.005925254819603,0.285336577513328,560124
2019-01-23,255.100006,259.450012,254.350006,257.350006,245.55809,0.000972429696528,43679.671875,-0.00201987964259054,0.275450631125107,544760
2019-01-24,257.049988,259.5,254.850006,257.850006,246.035156,0.001942782662954,43566.109375,-0.00259989361469992,0.260289550446901,538318
2019-01-25,259.899994,262.549988,258.950012,261.100006,249.136246,0.012604255629224,43638.621094,0.00166440657750384,0.278304183658714,774671
2019-01-28,259.5,259.600006,256.700012,258.649994,246.798508,-0.009383371699355,43626.148438,-0.000285816913718208,0.278693297334806,546032
2019-01-29,256.75,262,255.75,259.75,247.848083,0.004252760717662,43700.101563,0.00169515594770186,0.284941396923217,681987
2019-01-30,271,279.450012,270.049988,277.600006,264.880219,0.068720063491474,43631.359375,-0.00157304412441456,0.0669674186030697,1701345
2019-01-31,280,280,275.049988,279.75,266.931702,0.00774494602785,43987.941406,0.00817260878661308,0.0762786188345666,1018807
2019-02-01,282.5,285.649994,281.149994,284.649994,271.607178,0.01751562652532,43738.269531,-0.00567591633115035,0.0185535703396082,1008099
2019-02-04,284.600006,284.600006,280.299988,282.600006,269.651123,-0.007201779475799,44337.101563,0.0136912602720958,-0.0742213008919811,611878
2019-02-05,282.700012,292.25,281.600006,291.149994,277.809326,0.03025465983318,43855.789063,-0.0108557502189467,-0.195383424358908,936779
2019-02-06,288,290.799988,286.350006,288.100006,274.899109,-0.010475591449367,43624.550781,-0.0052726968762965,-0.147631091689772,663981
2019-02-07,287.049988,290.700012,282.649994,283.399994,270.414429,-0.016313912461608,43180.449219,-0.010180083325773,-0.0477253428522841,771808
2019-02-08,282.200012,286.399994,281.5,283.549988,270.557556,0.000529287584724,43285.171875,0.00242523312967107,-0.0515459636865082,675564
2019-02-11,286.399994,289.799988,285.149994,288.299988,275.089935,0.016751995645614,43113.789063,-0.00395938850595135,-0.0682432997072754,577207
2019-02-12,285.200012,295.950012,285.200012,294.799988,281.292084,0.022545895763144,42284.058594,-0.0192451298536427,-0.159332964247023,956591
2019-02-13,296.049988,298.899994,294.5,294.649994,281.148956,-0.00050882341929,42725.21875,0.0104332500395929,-0.17053787145176,615149
2019-02-14,298.899994,299.700012,290.649994,290.850006,277.523102,-0.012896558648434,42988.71875,0.00616731775071368,-0.199627720895144,757985
2019-02-15,289.549988,297.399994,288.850006,294.200012,280.719574,0.011517859151056,42981.308594,-0.000172374432536399,-0.198563881749098,652357
2019-02-18,294.850006,296.5,293.649994,295.100006,281.578339,0.003059156110005,42949.5,-0.00074005643477412,-0.198380500609281,315942
2019-02-19,295.549988,297.299988,292.600006,297.25,283.629852,0.007285762844137,43178,0.00532020163214939,-0.191738432199864,549831
2019-02-20,297.100006,299.100006,293.700012,296.600006,283.009613,-0.002186790267761,43577.640625,0.00925565392097828,-0.203077264105677,445663
2019-02-21,296.200012,298.700012,295.5,296.950012,283.343567,0.001180009387172,43738.660156,0.00369500341667472,-0.205353928307759,399174
2019-02-22,297.950012,300.100006,297.049988,299.75,286.015289,0.009429266484811,43664.328125,-0.00169945834497176,-0.207315220551514,454451
2019-02-25,302,304.299988,301.399994,302.899994,289.020935,0.010508689974262,43623.328125,-0.000938981584295247,-0.208507397767088,546542
2019-02-26,301.149994,305,300.149994,304.25,290.309052,0.004456829398881,43311.179688,-0.00715553925884703,-0.204200969438006,519944
2019-02-27,303.700012,304.25,300.899994,302.399994,288.543854,-0.006080409783433,42823.808594,-0.0112527780935745,-0.16468744012467,456142
2019-02-28,300.049988,303.950012,300,302,288.162201,-0.001322686290868,42619.230469,-0.00477720529109275,-0.157162599601783,607811
2019-03-01,305,310.350006,304.5,306.600006,292.551392,0.015231668084046,42418.488281,-0.00471013168916829,-0.166587243844288,698031
2019-03-04,309.700012,310.649994,307.549988,308,293.887268,0.004566295141744,42128.910156,-0.00682669601711637,-0.164637192072513,502921
2019-03-05,307,309.950012,305.649994,309,294.841431,0.003246697301633,41908.148438,-0.00524014785055057,-0.162211408286223,487960
2019-03-06,308.299988,309.649994,305.799988,306.899994,292.837646,-0.006796144602893,41641.839844,-0.00635457790252839,-0.144999496576582,579273
2019-03-07,306.5,308.350006,304.649994,306.049988,292.026611,-0.002769572188133,41586.699219,-0.00132416399483235,-0.144198374985999,552136
2019-03-08,302.200012,307.100006,301.700012,305.799988,291.788055,-0.000816898155901,41876.171875,0.00696070285539144,-0.15077965072557,617703
2019-03-11,308.549988,309.5,303.950012,306.399994,292.360535,0.001961972021096,41740.621094,-0.00323694299002822,-0.149381619281737,522688
2019-03-12,306.700012,309.399994,305.850006,308.600006,294.459778,0.007180322747733,41932.558594,0.00459833838044135,-0.143927182950539,502289
2019-03-13,306.899994,312.799988,306.75,310.5,296.272705,0.006156789943651,41777.808594,-0.00369044974093574,-0.144981830550156,580282
2019-03-14,310.5,316.149994,308.350006,315.600006,301.139038,0.01642518165823,42210.460938,0.0103560325100951,-0.108305909274705,672763
2019-03-15,316.850006,321.450012,315.799988,318.600006,304.001556,0.009505635732289,42378.609375,0.00398357263255156,-0.1023033513849,1505617
2019-03-18,316.850006,318.850006,316.100006,317.149994,302.61795,-0.004551312230783,43156.210938,0.0183489164573371,-0.128500727799674,427060
2019-03-19,318,321.350006,317.700012,320.299988,305.623657,0.009932348692468,43251.191406,0.00220085280740829,-0.125441289227872,561345
2019-03-20,320,321.700012,317.950012,318.200012,303.619904,-0.006556275844837,42259.121094,-0.0229374100400474,-0.0671979156505915,476596
2019-03-21,320.200012,321.549988,316,317.799988,303.23819,-0.001257210067493,42703.378906,0.0105127082745474,-0.0764718823386824,481047
2019-03-22,319.350006,320.799988,312.399994,313.450012,299.087524,-0.01368780759442,42826.160156,0.00287521159087364,-0.0852734442018862,682749
2019-03-25,310.450012,317.899994,285.700012,317.700012,303.142822,0.013558900571192,42947.550781,0.00283449705875611,-0.079397667010861,765877
2019-03-26,319.649994,324.350006,318,322.799988,308.009064,0.016052638053228,42942.230469,-0.000123879287718309,-0.0786453121221948,629182
2019-03-27,322.5,325.149994,321.100006,322.899994,308.104492,0.000309822051211,43281.28125,0.00789550932257138,-0.0830913684901731,640901
2019-03-28,322.850006,327,322.5,324.100006,309.249542,0.003716433968772,43672.058594,0.00902878410051694,-0.082541725870613,507123
2019-03-29,329,330.399994,326.5,327.899994,312.875427,0.011724786968318,43324.589844,-0.0079563171782275,-0.0918049074759823,709689
