Date,Open,High,Low,Close,Adj Close,Rendimiento,IPC,Rendimiento,Correlacion,Volume
2019-01-07,64.344002,67.348,63.549999,66.991997,66.991997,0,43542.871094,0,0,37756000
2019-01-08,68.391998,68.802002,65.403999,67.07,67.07,0.001164362961146,43648.070313,0.00241599178825143,0,35042500
2019-01-09,67.099998,68.699997,66.293999,67.706001,67.706001,0.009482644997764,43668.949219,0.000478346599294835,-1,27164500
2019-01-10,66.879997,69.078003,66.358002,68.994003,68.994003,0.019023454065763,43556.109375,-0.00258398349440719,-0.995984679216022,30282000
2019-01-11,68.417999,69.681999,67.753998,69.452003,69.452003,0.006638258110636,43397.980469,-0.00363046443470361,-0.573949725917542,25195500
2019-01-14,68.475998,68.5,66.800003,66.879997,66.879997,-0.037032855625489,43603.621094,0.00473848374458099,-0.805540178819859,26236500
2019-01-15,67,69.760002,66.900002,68.886002,68.886002,0.029994095244951,43819.53125,0.00495165655014161,-0.297441413952237,30283000
2019-01-16,68.956001,70.400002,68.699997,69.209999,69.209999,0.004703379360004,43932.078125,0.002568418049885,-0.293692502223168,23458500
2019-01-17,69.241997,70.300003,68.830002,69.461998,69.461998,0.003641077931528,44241.539063,0.00704407692983444,-0.257861507277379,18383500
2019-01-18,64.599998,65.426003,59.945999,60.452,60.452,-0.12971118394838,44028.960938,-0.00480494416564687,0.424524316207535,120754000
2019-01-22,60.964001,61.599998,59.099998,59.784,59.784,-0.011050089327069,43768.078125,-0.005925254819603,0.370355164904619,60333500
2019-01-23,58.5,58.900002,56.338001,57.518002,57.518002,-0.037903084437308,43679.671875,-0.00201987964259054,0.391243947828901,62650000
2019-01-24,56.605999,58.736,55.855999,58.301998,58.301998,0.01363044564726,43566.109375,-0.00259989361469992,0.342160629573207,40061000
2019-01-25,58.877998,59.703999,57.91,59.408001,59.408001,0.018970241808866,43638.621094,0.00166440657750384,0.354985394621093,36248000
2019-01-28,58.582001,59.492001,57.549999,59.276001,59.276001,-0.002221922935936,43626.148438,-0.000285816913718208,0.35322930670719,32116500
2019-01-29,59.054001,59.712002,58.360001,59.492001,59.492001,0.003643970516837,43700.101563,0.00169515594770186,0.358328578035406,23108500
2019-01-30,60.09,61.799999,59.698002,61.754002,61.754002,0.03802193508334,43631.359375,-0.00157304412441456,0.30497810691158,56251500
2019-01-31,60.200001,62.312,58.799999,61.403999,61.403999,-0.005667697455462,43987.941406,0.00817260878661308,0.263822613514395,62846000
2019-02-01,61.084,63.220001,60.700001,62.442001,62.442001,0.016904469039549,43738.269531,-0.00567591633115035,0.197415665699688,36417000
2019-02-04,62.596001,63.060001,60.375999,62.577999,62.577999,0.002177989139073,44337.101563,0.0136912602720958,0.178440734316057,36760500
2019-02-05,62.498001,64.487999,62.450001,64.269997,64.269997,0.027038224728151,43855.789063,-0.0108557502189467,0.067248602747484,33714000
2019-02-06,63.917999,64.848,63.124001,63.444,63.444,-0.012851984418173,43624.550781,-0.0052726968762965,0.0810496924672755,25192500
2019-02-07,62.66,62.939999,60.599998,61.501999,61.501999,-0.030609687283274,43180.449219,-0.010180083325773,0.139375600372179,32603000
2019-02-08,61.366001,61.490002,59.700001,61.16,61.16,-0.005560778601684,43285.171875,0.00242523312967107,0.13725730197937,29221000
2019-02-11,62.32,63.720001,62.099998,62.568001,62.568001,0.023021599084369,43113.789063,-0.00395938850595135,0.113041286822238,35648500
2019-02-12,63.240002,63.638,61.924,62.362,62.362,-0.003292433779369,42284.058594,-0.0192451298536427,0.097373345213305,27588000
2019-02-13,62.470001,62.549999,61.113998,61.633999,61.633999,-0.011673791732145,42725.21875,0.0104332500395929,0.0734938778284888,25708000
2019-02-14,60.675999,61.354,60.200001,60.754002,60.754002,-0.014277785220459,42988.71875,0.00616731775071368,0.0586570197537202,26004000
2019-02-15,60.900002,61.599998,60.779999,61.576,61.576,0.013529939970045,42981.308594,-0.000172374432536399,0.0591276093005604,19524500
2019-02-19,61.312,62.307999,61.094002,61.127998,61.127998,-0.007275594387424,42949.5,-0.00074005643477412,0.0593388370053129,20842000
2019-02-20,60.882,61.259998,59.799999,60.512001,60.512001,-0.010077166276573,43178,0.00532020163214939,0.0515087108694838,35710500
2019-02-21,60.362,60.647999,58.099998,58.245998,58.245998,-0.037447166885128,43577.640625,0.00925565392097828,-0.00250999918528519,44546000
2019-02-22,58.897999,59.299999,58.419998,58.942001,58.942001,0.011949370324121,43738.660156,0.00369500341667472,0.0065457887489417,28703000
2019-02-25,59.582001,60.580002,59.400002,59.754002,59.754002,0.013776271355294,43664.328125,-0.00169945834497176,0.00153645803940123,33132500
2019-02-26,58.444,60.402,57.754002,59.571999,59.571999,-0.003045871304151,43623.328125,-0.000938981584295247,0.00154160561236499,42912500
2019-02-27,60.355999,63.259998,60.110001,62.948002,62.948002,0.056670970534328,43311.179688,-0.00715553925884703,-0.0603154846630528,55919500
2019-02-28,63.784,64,62.161999,63.976002,63.976002,0.016330939304476,42823.808594,-0.0112527780935745,-0.0845755685020379,52603500
2019-03-01,61.388,61.425999,58.380001,58.958,58.958,-0.078435692183454,42619.230469,-0.00477720529109275,-0.0351054794034848,114557000
2019-03-04,59.624001,59.799999,56.556,57.071999,57.071999,-0.031988890396554,42418.488281,-0.00471013168916829,-0.0196539303294526,85484000
2019-03-05,56.400002,56.799999,54.02,55.307999,55.307999,-0.03090832686621,42128.910156,-0.00682669601711637,0.00102946823104315,93823500
2019-03-06,55.296001,56.301998,54.877998,55.248001,55.248001,-0.001084797878875,41908.148438,-0.00524014785055057,-0.000725479706209409,51677500
2019-03-07,55.768002,56.939999,54.849998,55.318001,55.318001,0.001267014167626,41641.839844,-0.00635457790252839,-0.00431561517637535,47212500
2019-03-08,55.382,57.118,55.178001,56.827999,56.827999,0.02729668413,41586.699219,-0.00132416399483235,-0.00521601009717676,44098000
2019-03-11,56.703999,58.256001,56.099998,58.183998,58.183998,0.02386145955975,41876.171875,0.00696070285539144,0.0200884554744459,36961500
2019-03-12,57.298,57.613998,56.212002,56.672001,56.672001,-0.025986474837979,41740.621094,-0.00323694299002822,0.0261492771848528,37520500
2019-03-13,56.779999,58.397999,56.540001,57.792,57.792,0.019762827855681,41932.558594,0.00459833838044135,0.0401302828889693,34223500
2019-03-14,58.490002,59.077999,57.658001,57.992001,57.992001,0.003460703903654,41777.808594,-0.00369044974093574,0.0380074763195332,35517000
2019-03-15,56.702,56.743999,54.880001,55.085999,55.085999,-0.050110393673086,42210.460938,0.0103560325100951,-0.0205828794694198,73927500
2019-03-18,55.200001,55.610001,53.459999,53.897999,53.897999,-0.021566278574707,42378.609375,0.00398357263255156,-0.0290866187660378,51405000
2019-03-19,53.5,54.66,52.692001,53.493999,53.493999,-0.007495640051498,43156.210938,0.0183489164573371,-0.0331012450054612,59003000
